32324.0,31914.0,28878.0,31832.0
31832.0,32324.0,31914.0,31451.0
31451.0,31832.0,32324.0,30632.0
30632.0,31451.0,31832.0,28873.0
28873.0,30632.0,31451.0,26713.0
26713.0,28873.0,30632.0,26410.0
26410.0,26713.0,28873.0,25572.0
25572.0,26410.0,26713.0,25309.0
25309.0,25572.0,26410.0,25333.0
25333.0,25309.0,25572.0,25672.0
25672.0,25333.0,25309.0,26348.0
26348.0,25672.0,25333.0,27499.0
27499.0,26348.0,25672.0,28570.0
28570.0,27499.0,26348.0,29875.0
29875.0,28570.0,27499.0,31188.0
31188.0,29875.0,28570.0,31869.0
31869.0,31188.0,29875.0,31372.0
31372.0,31869.0,31188.0,30717.0
30717.0,31372.0,31869.0,29920.0
29920.0,30717.0,31372.0,28959.0
28959.0,29920.0,30717.0,28587.0
28587.0,28959.0,29920.0,29524.0
29524.0,28587.0,28959.0,32723.0
32723.0,29524.0,28587.0,33317.0
33317.0,32723.0,29524.0,33196.0
33196.0,33317.0,32723.0,32631.0
32631.0,33196.0,33317.0,32033.0
32033.0,32631.0,33196.0,30610.0
30610.0,32033.0,32631.0,28312.0
28312.0,30610.0,32033.0,26854.0
26854.0,28312.0,30610.0,25480.0
25480.0,26854.0,28312.0,24639.0
24639.0,25480.0,26854.0,24303.0
24303.0,24639.0,25480.0,24495.0
24495.0,24303.0,24639.0,25187.0
25187.0,24495.0,24303.0,26427.0
26427.0,25187.0,24495.0,27715.0
27715.0,26427.0,25187.0,28482.0
28482.0,27715.0,26427.0,28585.0
28585.0,28482.0,27715.0,28287.0
28287.0,28585.0,28482.0,27753.0
27753.0,28287.0,28585.0,26870.0
26870.0,27753.0,28287.0,25975.0
25975.0,26870.0,27753.0,25341.0
25341.0,25975.0,26870.0,25078.0
25078.0,25341.0,25975.0,26131.0
26131.0,25078.0,25341.0,29061.0
29061.0,26131.0,25078.0,29608.0
29608.0,29061.0,26131.0,29887.0
29887.0,29608.0,29061.0,30209.0
30209.0,29887.0,29608.0,30197.0
30197.0,30209.0,29887.0,29472.0
29472.0,30197.0,30209.0,27827.0
27827.0,29472.0,30197.0,27959.0
27959.0,27827.0,29472.0,26474.0
26474.0,27959.0,27827.0,25892.0
25892.0,26474.0,27959.0,25675.0
25675.0,25892.0,26474.0,25921.0
25921.0,25675.0,25892.0,27082.0
27082.0,25921.0,25675.0,29360.0
29360.0,27082.0,25921.0,30983.0
30983.0,29360.0,27082.0,32524.0
32524.0,30983.0,29360.0,33647.0
33647.0,32524.0,30983.0,33880.0
33880.0,33647.0,32524.0,33403.0
33403.0,33880.0,33647.0,32217.0
32217.0,33403.0,33880.0,31099.0
31099.0,32217.0,33403.0,30375.0
30375.0,31099.0,32217.0,30114.0
30114.0,30375.0,31099.0,31341.0
31341.0,30114.0,30375.0,34204.0
34204.0,31341.0,30114.0,33726.0
33726.0,34204.0,31341.0,32091.0
32091.0,33726.0,34204.0,31533.0
31533.0,32091.0,33726.0,31074.0
31074.0,31533.0,32091.0,30061.0
30061.0,31074.0,31533.0,28642.0
28642.0,30061.0,31074.0,28344.0
28344.0,28642.0,30061.0,27233.0
27233.0,28344.0,28642.0,26826.0
26826.0,27233.0,28344.0,26837.0
26837.0,26826.0,27233.0,27450.0
27450.0,26837.0,26826.0,29782.0
29782.0,27450.0,26837.0,33301.0
33301.0,29782.0,27450.0,35881.0
35881.0,33301.0,29782.0,36381.0
36381.0,35881.0,33301.0,36272.0
36272.0,36381.0,35881.0,35948.0
35948.0,36272.0,36381.0,35493.0
35493.0,35948.0,36272.0,34726.0
34726.0,35493.0,35948.0,34632.0
34632.0,34726.0,35493.0,34541.0
34541.0,34632.0,34726.0,34555.0
34555.0,34541.0,34632.0,36051.0
36051.0,34555.0,34541.0,38189.0
38189.0,36051.0,34555.0,38302.0
38302.0,38189.0,36051.0,37286.0
37286.0,38302.0,38189.0,36761.0
36761.0,37286.0,38302.0,35645.0
35645.0,36761.0,37286.0,33355.0
33355.0,35645.0,36761.0,30591.0
30591.0,33355.0,35645.0,22976.0
22976.0,30591.0,33355.0,21790.0
21790.0,22976.0,30591.0,21114.0
21114.0,21790.0,22976.0,20829.0
20829.0,21114.0,21790.0,21125.0
21125.0,20829.0,21114.0,22734.0
22734.0,21125.0,20829.0,26486.0
26486.0,22734.0,21125.0,29640.0
29640.0,26486.0,22734.0,30428.0
30428.0,29640.0,26486.0,30841.0
30841.0,30428.0,29640.0,31002.0
31002.0,30841.0,30428.0,31154.0
31154.0,31002.0,30841.0,30975.0
30975.0,31154.0,31002.0,31144.0
31144.0,30975.0,31154.0,31287.0
31287.0,31144.0,30975.0,31483.0
31483.0,31287.0,31144.0,32907.0
32907.0,31483.0,31287.0,36488.0
36488.0,32907.0,31483.0,37133.0
37133.0,36488.0,32907.0,36957.0
36957.0,37133.0,36488.0,36531.0
36531.0,36957.0,37133.0,35534.0
35534.0,36531.0,36957.0,33461.0
33461.0,35534.0,36531.0,30730.0
30730.0,33461.0,35534.0,22715.0
22715.0,30730.0,33461.0,21733.0
21733.0,22715.0,30730.0,21284.0
21284.0,21733.0,22715.0,21272.0
21272.0,21284.0,21733.0,21965.0
21965.0,21272.0,21284.0,23813.0
23813.0,21965.0,21272.0,27539.0
27539.0,23813.0,21965.0,30633.0
30633.0,27539.0,23813.0,31272.0
31272.0,30633.0,27539.0,31360.0
31360.0,31272.0,30633.0,31328.0
31328.0,31360.0,31272.0,30990.0
30990.0,31328.0,31360.0,30384.0
30384.0,30990.0,31328.0,30199.0
30199.0,30384.0,30990.0,29897.0
29897.0,30199.0,30384.0,29755.0
29755.0,29897.0,30199.0,31502.0
31502.0,29755.0,29897.0,34243.0
34243.0,31502.0,29755.0,34301.0
34301.0,34243.0,31502.0,33467.0
33467.0,34301.0,34243.0,32752.0
32752.0,33467.0,34301.0,31347.0
31347.0,32752.0,33467.0,28911.0
28911.0,31347.0,32752.0,25687.0
25687.0,28911.0,31347.0,23286.0
23286.0,25687.0,28911.0,21865.0
21865.0,23286.0,25687.0,21037.0
21037.0,21865.0,23286.0,20658.0
20658.0,21037.0,21865.0,20685.0
20685.0,20658.0,21037.0,21108.0
21108.0,20685.0,20658.0,22037.0
22037.0,21108.0,20685.0,23293.0
23293.0,22037.0,21108.0,24746.0
24746.0,23293.0,22037.0,25904.0
25904.0,24746.0,23293.0,26440.0
26440.0,25904.0,24746.0,26426.0
26426.0,26440.0,25904.0,26218.0
26218.0,26426.0,26440.0,25877.0
25877.0,26218.0,26426.0,25442.0
25442.0,25877.0,26218.0,25706.0
25706.0,25442.0,25877.0,27260.0
27260.0,25706.0,25442.0,30457.0
30457.0,27260.0,25706.0,30710.0
30710.0,30457.0,27260.0,30497.0
30497.0,30710.0,30457.0,30339.0
30339.0,30497.0,30710.0,29398.0
29398.0,30339.0,30497.0,27388.0
27388.0,29398.0,30339.0,24863.0
24863.0,27388.0,29398.0,26020.0
26020.0,24863.0,27388.0,24654.0
24654.0,26020.0,24863.0,24111.0
24111.0,24654.0,26020.0,23754.0
23754.0,24111.0,24654.0,23770.0
23770.0,23754.0,24111.0,24246.0
24246.0,23770.0,23754.0,25779.0
25779.0,24246.0,23770.0,27160.0
27160.0,25779.0,24246.0,28867.0
28867.0,27160.0,25779.0,29719.0
29719.0,28867.0,27160.0,29709.0
29709.0,29719.0,28867.0,29239.0
29239.0,29709.0,29719.0,28477.0
28477.0,29239.0,29709.0,27709.0
27709.0,28477.0,29239.0,27238.0
27238.0,27709.0,28477.0,27361.0
27361.0,27238.0,27709.0,28783.0
28783.0,27361.0,27238.0,31299.0
31299.0,28783.0,27361.0,31266.0
31266.0,31299.0,28783.0,30579.0
30579.0,31266.0,31299.0,29882.0
29882.0,30579.0,31266.0,29000.0
29000.0,29882.0,30579.0,27588.0
27588.0,29000.0,29882.0,25460.0
25460.0,27588.0,29000.0,26072.0
26072.0,25460.0,27588.0,25003.0
25003.0,26072.0,25460.0,24561.0
24561.0,25003.0,26072.0,24550.0
24550.0,24561.0,25003.0,25144.0
25144.0,24550.0,24561.0,27122.0
27122.0,25144.0,24550.0,31114.0
31114.0,27122.0,25144.0,34038.0
34038.0,31114.0,27122.0,33676.0
33676.0,34038.0,31114.0,33120.0
33120.0,33676.0,34038.0,32848.0
32848.0,33120.0,33676.0,32257.0
32257.0,32848.0,33120.0,31428.0
31428.0,32257.0,32848.0,30988.0
30988.0,31428.0,32257.0,30522.0
30522.0,30988.0,31428.0,30276.0
30276.0,30522.0,30988.0,31710.0
31710.0,30276.0,30522.0,35053.0
35053.0,31710.0,30276.0,35218.0
35218.0,35053.0,31710.0,34583.0
34583.0,35218.0,35053.0,33772.0
33772.0,34583.0,35218.0,32938.0
32938.0,33772.0,34583.0,31066.0
31066.0,32938.0,33772.0,28439.0
28439.0,31066.0,32938.0,24855.0
24855.0,28439.0,31066.0,23828.0
23828.0,24855.0,28439.0,23321.0
23321.0,23828.0,24855.0,23158.0
23158.0,23321.0,23828.0,23585.0
23585.0,23158.0,23321.0,25529.0
25529.0,23585.0,23158.0,29576.0
29576.0,25529.0,23585.0,32236.0
32236.0,29576.0,25529.0,32480.0
32480.0,32236.0,29576.0,32723.0
32723.0,32480.0,32236.0,32613.0
32613.0,32723.0,32480.0,32286.0
32286.0,32613.0,32723.0,31867.0
31867.0,32286.0,32613.0,31683.0
31683.0,31867.0,32286.0,31493.0
31493.0,31683.0,31867.0,31557.0
31557.0,31493.0,31683.0,32861.0
32861.0,31557.0,31493.0,35836.0
35836.0,32861.0,31557.0,36077.0
36077.0,35836.0,32861.0,35523.0
35523.0,36077.0,35836.0,34853.0
34853.0,35523.0,36077.0,33598.0
33598.0,34853.0,35523.0,31232.0
31232.0,33598.0,34853.0,28367.0
28367.0,31232.0,33598.0,25391.0
25391.0,28367.0,31232.0,24366.0
24366.0,25391.0,28367.0,23960.0
23960.0,24366.0,25391.0,23837.0
23837.0,23960.0,24366.0,24353.0
24353.0,23837.0,23960.0,26382.0
26382.0,24353.0,23837.0,30552.0
30552.0,26382.0,24353.0,33273.0
33273.0,30552.0,26382.0,33241.0
33241.0,33273.0,30552.0,32906.0
32906.0,33241.0,33273.0,32624.0
32624.0,32906.0,33241.0,32047.0
32047.0,32624.0,32906.0,31352.0
31352.0,32047.0,32624.0,30915.0
30915.0,31352.0,32047.0,30340.0
30340.0,30915.0,31352.0,30237.0
30237.0,30340.0,30915.0,31725.0
31725.0,30237.0,30340.0,34904.0
34904.0,31725.0,30237.0,35217.0
35217.0,34904.0,31725.0,34635.0
34635.0,35217.0,34904.0,33985.0
33985.0,34635.0,35217.0,32876.0
32876.0,33985.0,34635.0,30466.0
30466.0,32876.0,33985.0,27193.0
27193.0,30466.0,32876.0,26360.0
26360.0,27193.0,30466.0,25376.0
25376.0,26360.0,27193.0,25182.0
25182.0,25376.0,26360.0,25239.0
25239.0,25182.0,25376.0,25918.0
25918.0,25239.0,25182.0,27978.0
27978.0,25918.0,25239.0,31938.0
31938.0,27978.0,25918.0,33967.0
33967.0,31938.0,27978.0,33861.0
33861.0,33967.0,31938.0,33406.0
33406.0,33861.0,33967.0,32608.0
32608.0,33406.0,33861.0,31793.0
31793.0,32608.0,33406.0,31059.0
31059.0,31793.0,32608.0,30563.0
30563.0,31059.0,31793.0,29975.0
29975.0,30563.0,31059.0,29947.0
29947.0,29975.0,30563.0,31453.0
31453.0,29947.0,29975.0,35189.0
35189.0,31453.0,29947.0,35217.0
35217.0,35189.0,31453.0,34978.0
34978.0,35217.0,35189.0,34389.0
34389.0,34978.0,35217.0,33258.0
33258.0,34389.0,34978.0,30518.0
30518.0,33258.0,34389.0,27574.0
27574.0,30518.0,33258.0,23152.0
23152.0,27574.0,30518.0,22471.0
22471.0,23152.0,27574.0,22259.0
22259.0,22471.0,23152.0,22375.0
22375.0,22259.0,22471.0,23090.0
23090.0,22375.0,22259.0,25411.0
25411.0,23090.0,22375.0,29630.0
29630.0,25411.0,23090.0,32388.0
32388.0,29630.0,25411.0,32557.0
32557.0,32388.0,29630.0,32338.0
32338.0,32557.0,32388.0,32114.0
32114.0,32338.0,32557.0,31603.0
31603.0,32114.0,32338.0,31024.0
31024.0,31603.0,32114.0,30790.0
30790.0,31024.0,31603.0,30346.0
30346.0,30790.0,31024.0,30277.0
30277.0,30346.0,30790.0,31864.0
31864.0,30277.0,30346.0,35510.0
35510.0,31864.0,30277.0,36144.0
36144.0,35510.0,31864.0,35821.0
35821.0,36144.0,35510.0,35413.0
35413.0,35821.0,36144.0,34075.0
34075.0,35413.0,35821.0,31444.0
31444.0,34075.0,35413.0,28437.0
28437.0,31444.0,34075.0,23505.0
23505.0,28437.0,31444.0,22345.0
22345.0,23505.0,28437.0,21619.0
21619.0,22345.0,23505.0,21251.0
21251.0,21619.0,22345.0,21338.0
21338.0,21251.0,21619.0,21707.0
21707.0,21338.0,21251.0,22637.0
22637.0,21707.0,21338.0,23849.0
23849.0,22637.0,21707.0,25610.0
25610.0,23849.0,22637.0,26954.0
26954.0,25610.0,23849.0,27407.0
27407.0,26954.0,25610.0,27604.0
27604.0,27407.0,26954.0,27498.0
27498.0,27604.0,27407.0,27125.0
27125.0,27498.0,27604.0,26785.0
26785.0,27125.0,27498.0,26914.0
26914.0,26785.0,27125.0,28686.0
28686.0,26914.0,26785.0,31228.0
31228.0,28686.0,26914.0,31491.0
31491.0,31228.0,28686.0,31104.0
31104.0,31491.0,31228.0,30768.0
30768.0,31104.0,31491.0,29735.0
29735.0,30768.0,31104.0,27467.0
27467.0,29735.0,30768.0,25109.0
25109.0,27467.0,29735.0,25241.0
25241.0,25109.0,27467.0,24268.0
24268.0,25241.0,25109.0,23732.0
23732.0,24268.0,25241.0,23524.0
23524.0,23732.0,24268.0,23724.0
23724.0,23524.0,23732.0,24644.0
24644.0,23724.0,23524.0,26094.0
26094.0,24644.0,23724.0,27500.0
27500.0,26094.0,24644.0,29199.0
29199.0,27500.0,26094.0,29918.0
29918.0,29199.0,27500.0,29730.0
29730.0,29918.0,29199.0,28939.0
28939.0,29730.0,29918.0,28178.0
28178.0,28939.0,29730.0,27565.0
27565.0,28178.0,28939.0,27070.0
27070.0,27565.0,28178.0,27058.0
27058.0,27070.0,27565.0,28521.0
28521.0,27058.0,27070.0,31515.0
31515.0,28521.0,27058.0,31263.0
31263.0,31515.0,28521.0,30477.0
30477.0,31263.0,31515.0,29895.0
29895.0,30477.0,31263.0,29010.0
29010.0,29895.0,30477.0,27561.0
27561.0,29010.0,29895.0,25480.0
25480.0,27561.0,29010.0,24137.0
24137.0,25480.0,27561.0,22995.0
22995.0,24137.0,25480.0,22626.0
22626.0,22995.0,24137.0,22514.0
22514.0,22626.0,22995.0,23032.0
23032.0,22514.0,22626.0,25023.0
25023.0,23032.0,22514.0,29213.0
29213.0,25023.0,23032.0,31646.0
31646.0,29213.0,25023.0,31552.0
31552.0,31646.0,29213.0,31198.0
31198.0,31552.0,31646.0,31135.0
31135.0,31198.0,31552.0,30859.0
30859.0,31135.0,31198.0,30295.0
30295.0,30859.0,31135.0,29913.0
29913.0,30295.0,30859.0,29599.0
29599.0,29913.0,30295.0,29380.0
29380.0,29599.0,29913.0,30722.0
30722.0,29380.0,29599.0,33842.0
33842.0,30722.0,29380.0,33900.0
33900.0,33842.0,30722.0,33181.0
33181.0,33900.0,33842.0,32480.0
32480.0,33181.0,33900.0,31502.0
31502.0,32480.0,33181.0,29684.0
29684.0,31502.0,32480.0,27217.0
27217.0,29684.0,31502.0,24763.0
24763.0,27217.0,29684.0,23958.0
23958.0,24763.0,27217.0,23490.0
23490.0,23958.0,24763.0,23621.0
23621.0,23490.0,23958.0,24274.0
24274.0,23621.0,23490.0,26406.0
26406.0,24274.0,23621.0,30516.0
30516.0,26406.0,24274.0,32923.0
32923.0,30516.0,26406.0,32991.0
32991.0,32923.0,30516.0,32412.0
32412.0,32991.0,32923.0,31862.0
31862.0,32412.0,32991.0,31117.0
31117.0,31862.0,32412.0,30413.0
30413.0,31117.0,31862.0,30136.0
30136.0,30413.0,31117.0,29824.0
29824.0,30136.0,30413.0,29899.0
29899.0,29824.0,30136.0,31585.0
31585.0,29899.0,29824.0,34512.0
34512.0,31585.0,29899.0,34381.0
34381.0,34512.0,31585.0,33779.0
33779.0,34381.0,34512.0,33218.0
33218.0,33779.0,34381.0,31958.0
31958.0,33218.0,33779.0,29253.0
29253.0,31958.0,33218.0,26401.0
26401.0,29253.0,31958.0,22656.0
22656.0,26401.0,29253.0,21665.0
21665.0,22656.0,26401.0,21247.0
21247.0,21665.0,22656.0,21179.0
21179.0,21247.0,21665.0,21649.0
21649.0,21179.0,21247.0,23340.0
23340.0,21649.0,21179.0,27124.0
27124.0,23340.0,21649.0,30845.0
30845.0,27124.0,23340.0,31020.0
31020.0,30845.0,27124.0,30798.0
30798.0,31020.0,30845.0,30560.0
30560.0,30798.0,31020.0,30106.0
30106.0,30560.0,30798.0,29752.0
29752.0,30106.0,30560.0,29613.0
29613.0,29752.0,30106.0,29231.0
29231.0,29613.0,29752.0,29202.0
29202.0,29231.0,29613.0,30494.0
30494.0,29202.0,29231.0,33925.0
33925.0,30494.0,29202.0,34128.0
34128.0,33925.0,30494.0,33867.0
33867.0,34128.0,33925.0,33279.0
33279.0,33867.0,34128.0,32011.0
32011.0,33279.0,33867.0,29755.0
29755.0,32011.0,33279.0,26768.0
26768.0,29755.0,32011.0,21774.0
21774.0,26768.0,29755.0,20658.0
20658.0,21774.0,26768.0,20058.0
20058.0,20658.0,21774.0,19950.0
19950.0,20058.0,20658.0,20262.0
20262.0,19950.0,20058.0,22148.0
22148.0,20262.0,19950.0,26117.0
26117.0,22148.0,20262.0,28760.0
28760.0,26117.0,22148.0,29436.0
29436.0,28760.0,26117.0,29828.0
29828.0,29436.0,28760.0,30150.0
30150.0,29828.0,29436.0,30336.0
30336.0,30150.0,29828.0,30286.0
30286.0,30336.0,30150.0,30355.0
30355.0,30286.0,30336.0,30026.0
30026.0,30355.0,30286.0,30061.0
30061.0,30026.0,30355.0,31860.0
31860.0,30061.0,30026.0,33743.0
33743.0,31860.0,30061.0,33343.0
33343.0,33743.0,31860.0,32474.0
32474.0,33343.0,33743.0,31735.0
31735.0,32474.0,33343.0,30419.0
30419.0,31735.0,32474.0,27840.0
27840.0,30419.0,31735.0,25005.0
25005.0,27840.0,30419.0,20384.0
20384.0,25005.0,27840.0,19421.0
19421.0,20384.0,25005.0,19171.0
19171.0,19421.0,20384.0,19075.0
19075.0,19171.0,19421.0,19638.0
19638.0,19075.0,19171.0,21473.0
21473.0,19638.0,19075.0,25589.0
25589.0,21473.0,19638.0,27990.0
27990.0,25589.0,21473.0,28621.0
28621.0,27990.0,25589.0,29309.0
29309.0,28621.0,27990.0,29758.0
29758.0,29309.0,28621.0,29917.0
29917.0,29758.0,29309.0,29739.0
29739.0,29917.0,29758.0,29788.0
29788.0,29739.0,29917.0,29681.0
29681.0,29788.0,29739.0,29659.0
29659.0,29681.0,29788.0,31041.0
31041.0,29659.0,29681.0,33332.0
33332.0,31041.0,29659.0,32937.0
32937.0,33332.0,31041.0,31928.0
31928.0,32937.0,33332.0,31126.0
31126.0,31928.0,32937.0,29627.0
29627.0,31126.0,31928.0,26800.0
26800.0,29627.0,31126.0,23837.0
23837.0,26800.0,29627.0,20390.0
20390.0,23837.0,26800.0,19401.0
19401.0,20390.0,23837.0,18649.0
18649.0,19401.0,20390.0,18330.0
18330.0,18649.0,19401.0,18273.0
18273.0,18330.0,18649.0,18656.0
18656.0,18273.0,18330.0,19533.0
19533.0,18656.0,18273.0,20467.0
20467.0,19533.0,18656.0,21968.0
21968.0,20467.0,19533.0,23237.0
23237.0,21968.0,20467.0,23735.0
23735.0,23237.0,21968.0,23892.0
23892.0,23735.0,23237.0,23889.0
23889.0,23892.0,23735.0,23733.0
23733.0,23889.0,23892.0,23501.0
23501.0,23733.0,23889.0,23575.0
23575.0,23501.0,23733.0,25025.0
25025.0,23575.0,23501.0,28243.0
28243.0,25025.0,23575.0,28716.0
28716.0,28243.0,25025.0,28234.0
28234.0,28716.0,28243.0,27780.0
27780.0,28234.0,28716.0,26459.0
26459.0,27780.0,28234.0,24489.0
24489.0,26459.0,27780.0,22156.0
22156.0,24489.0,26459.0,21465.0
21465.0,22156.0,24489.0,20284.0
20284.0,21465.0,22156.0,19554.0
19554.0,20284.0,21465.0,19182.0
19182.0,19554.0,20284.0,19217.0
19217.0,19182.0,19554.0,19906.0
19906.0,19217.0,19182.0,21365.0
21365.0,19906.0,19217.0,22634.0
22634.0,21365.0,19906.0,24320.0
24320.0,22634.0,21365.0,25252.0
25252.0,24320.0,22634.0,25990.0
25990.0,25252.0,24320.0,26265.0
26265.0,25990.0,25252.0,26201.0
26201.0,26265.0,25990.0,25564.0
25564.0,26201.0,26265.0,24831.0
24831.0,25564.0,26201.0,24609.0
24609.0,24831.0,25564.0,25725.0
25725.0,24609.0,24831.0,28418.0
28418.0,25725.0,24609.0,28372.0
28372.0,28418.0,25725.0,27451.0
27451.0,28372.0,28418.0,26931.0
26931.0,27451.0,28372.0,25871.0
25871.0,26931.0,27451.0,24582.0
24582.0,25871.0,26931.0,22492.0
22492.0,24582.0,25871.0,21587.0
21587.0,22492.0,24582.0,20698.0
20698.0,21587.0,22492.0,20199.0
20199.0,20698.0,21587.0,20106.0
20106.0,20199.0,20698.0,20439.0
20439.0,20106.0,20199.0,22245.0
22245.0,20439.0,20106.0,25562.0
25562.0,22245.0,20439.0,28469.0
28469.0,25562.0,22245.0,28939.0
28939.0,28469.0,25562.0,29307.0
29307.0,28939.0,28469.0,29518.0
29518.0,29307.0,28939.0,29615.0
29615.0,29518.0,29307.0,29395.0
29395.0,29615.0,29518.0,29332.0
29332.0,29395.0,29615.0,28999.0
28999.0,29332.0,29395.0,28630.0
28630.0,28999.0,29332.0,29515.0
29515.0,28630.0,28999.0,31708.0
31708.0,29515.0,28630.0,31308.0
31308.0,31708.0,29515.0,30201.0
30201.0,31308.0,31708.0,29153.0
29153.0,30201.0,31308.0,28046.0
28046.0,29153.0,30201.0,25955.0
25955.0,28046.0,29153.0,23217.0
23217.0,25955.0,28046.0,22528.0
22528.0,23217.0,25955.0,21520.0
21520.0,22528.0,23217.0,21161.0
21161.0,21520.0,22528.0,21077.0
21077.0,21161.0,21520.0,21585.0
21585.0,21077.0,21161.0,23639.0
23639.0,21585.0,21077.0,27333.0
27333.0,23639.0,21585.0,30004.0
30004.0,27333.0,23639.0,30396.0
30396.0,30004.0,27333.0,29947.0
29947.0,30396.0,30004.0,29703.0
29703.0,29947.0,30396.0,29675.0
29675.0,29703.0,29947.0,29334.0
29334.0,29675.0,29703.0,29118.0
29118.0,29334.0,29675.0,28923.0
28923.0,29118.0,29334.0,28723.0
28723.0,28923.0,29118.0,29952.0
29952.0,28723.0,28923.0,32704.0
32704.0,29952.0,28723.0,32231.0
32231.0,32704.0,29952.0,31542.0
31542.0,32231.0,32704.0,30680.0
30680.0,31542.0,32231.0,29099.0
29099.0,30680.0,31542.0,26623.0
26623.0,29099.0,30680.0,23716.0
23716.0,26623.0,29099.0,22541.0
22541.0,23716.0,26623.0,21827.0
21827.0,22541.0,23716.0,21611.0
21611.0,21827.0,22541.0,21668.0
21668.0,21611.0,21827.0,22262.0
22262.0,21668.0,21611.0,24324.0
24324.0,22262.0,21668.0,28515.0
28515.0,24324.0,22262.0,30624.0
30624.0,28515.0,24324.0,30646.0
